year,playID,posteam,Home_game,defteam,yardline_100,half_seconds_remaining,game_seconds_remaining,scored,down,goal_to_go,ydstogo,kick_distance,timeouts_remaining,score_differential,kicker,kicker_player_id
2012,20120930123789,PHI,1,NYG,8,109,109,1,4,1,8,26,2,-1,A.Henery,00-0028058
2016,20161124003550,DET,1,MIN,30,109,109,1,4,0,2,48,3,-3,M.Prater,00-0023853
2018,20180916023648,GB,1,MIN,18,109,109,1,4,0,15,36,0,4,M.Crosby,00-0025580
2009,20091227121682,NYJ,0,IND,17,109,1909,1,4,0,6,35,2,-9,J.Feely,00-0019770
2010,20100912091564,ATL,0,PIT,28,109,1909,0,4,0,3,46,3,-3,M.Bryant,00-0020578
2013,20131215021961,IND,1,HOU,25,109,1909,1,4,0,3,43,3,14,A.Vinatieri,00-0016919
2014,20141102101830,BAL,0,PIT,28,109,1909,1,4,0,8,46,1,-7,J.Tucker,00-0029597
2014,20141123031862,HOU,1,CIN,18,109,1909,1,4,0,6,36,3,-9,R.Bullock,00-0029421
2015,20151220051778,NE,1,TEN,25,109,1909,1,4,0,2,43,2,17,S.Gostkowski,00-0024333
2016,20161204121789,SEA,1,CAR,19,109,1909,1,4,0,12,37,3,10,S.Hauschka,00-0025944
2017,20170910001862,NYJ,0,BUF,34,109,1909,1,4,0,3,52,3,-4,C.Catanzaro,00-0030896
2017,20171231031672,HOU,0,IND,28,109,1909,1,4,0,6,46,3,3,K.Fairbairn,00-0032726
2011,20110918054005,WAS,1,ARI,16,110,110,1,4,0,4,34,1,-2,G.Gano,00-0026858
2013,20131229123984,SF,0,ARI,38,110,110,1,4,0,2,56,2,0,P.Dawson,00-0004091
2015,20151115094206,NYG,1,NE,11,110,110,1,4,1,11,29,2,-1,J.Brown,00-0021940
2017,20171023003877,PHI,1,WAS,27,110,110,0,4,0,4,45,2,10,J.Elliott,00-0033787
2009,20091011021688,WAS,0,CAR,19,110,1910,1,4,0,7,38,2,5,S.Suisham,00-0023001
2010,20101107041783,CHI,0,BUF,24,110,1910,0,4,0,13,42,2,7,R.Gould,00-0023252
2011,20111127021840,JAC,1,HOU,37,110,1910,0,4,0,8,55,3,-8,J.Scobee,00-0022874
2012,20120930031664,DET,1,MIN,13,110,1910,1,4,1,13,31,2,-10,J.Hanson,00-0006800
2013,20130908081677,NO,1,ATL,13,110,1910,1,4,1,13,31,3,0,G.Hartley,00-0025824
2013,20131103001946,BUF,1,KC,8,110,1910,1,4,1,8,26,2,4,D.Carpenter,00-0026003
2016,20160911001691,ATL,1,TB,16,110,1910,1,4,1,16,34,3,0,M.Bryant,00-0020578
2017,20171210021998,CHI,0,CIN,9,110,1910,1,4,0,1,27,1,2,M.Nugent,00-0023482
2018,20181216011860,TB,0,BAL,3,110,1910,1,4,0,2,21,2,-1,C.Santos,00-0031203
2012,20121223033866,PIT,1,CIN,36,111,111,0,4,0,4,53,2,1,S.Suisham,00-0023001
2015,20151101024378,CIN,0,PIT,26,111,111,1,4,0,10,44,1,3,M.Nugent,00-0023482
2015,20151108103954,PHI,0,DAL,35,111,111,1,4,0,8,53,3,-1,C.Sturgis,00-0030390
2010,20100912061663,CAR,0,NYG,25,111,1911,1,4,0,3,43,3,-1,J.Kasay,00-0009028
2011,20111009101668,SD,0,DEN,10,111,1911,1,4,0,8,28,2,4,N.Novak,00-0023096
2011,20111127051563,IND,1,CAR,25,111,1911,1,4,0,5,43,3,-3,A.Vinatieri,00-0016919
2012,20120101082434,DET,0,GB,21,111,1911,0,4,0,4,39,1,-5,J.Hanson,00-0006800
2016,20161127091855,DEN,1,KC,15,111,1911,1,4,0,5,33,2,-9,B.McManus,00-0029822
2009,20091129064025,PHI,1,WAS,14,112,112,1,4,0,7,32,2,0,D.Akers,00-0000108
2011,20110926004067,DAL,1,WAS,22,112,112,1,4,0,7,40,2,-1,D.Bailey,00-0028660
2018,20181028054100,DEN,0,KC,18,112,112,1,4,0,8,36,1,-10,B.McManus,00-0029822
2009,20091004091633,NYJ,0,NO,20,112,1912,1,4,0,4,38,2,-15,J.Feely,00-0019770
2009,20091011041795,DAL,0,KC,4,112,1912,1,4,1,4,22,1,-10,N.Folk,00-0025565
2016,20161009071901,ATL,0,DEN,15,112,1912,1,4,0,5,33,0,7,M.Bryant,00-0020578
2016,20161023031888,JAX,1,OAK,19,112,1912,1,4,0,14,37,2,-10,J.Myers,00-0031492
2017,20171127001898,HOU,0,BAL,7,112,1912,1,4,1,7,25,3,-7,K.Fairbairn,00-0032726
2010,20101219013579,MIA,1,BUF,30,113,113,0,4,0,9,48,2,-3,D.Carpenter,00-0026003
2018,20181202074150,NYG,1,CHI,19,113,113,1,4,0,16,37,3,6,A.Rosas,00-0032870
2009,20091220001635,BAL,1,CHI,12,113,1913,0,4,0,6,30,2,8,B.Cundiff,00-0020972
2011,20111002131583,MIA,0,SD,23,113,1913,1,4,0,8,41,2,-3,D.Carpenter,00-0026003
2011,20111113121595,SF,1,NYG,21,113,1913,1,4,0,5,39,2,0,D.Akers,00-0000108
2014,20141214101637,DEN,0,SD,1,113,1913,1,4,1,1,19,3,6,C.Barth,00-0026138
2014,20141214131901,PHI,1,DAL,29,113,1913,1,4,0,13,47,3,-14,C.Parkey,00-0030850
2017,20171015032072,GB,0,MIN,8,113,1913,1,4,1,8,26,1,-7,M.Crosby,00-0025580
2018,20181112001711,NYG,0,SF,2,113,1913,1,4,1,2,20,3,-3,A.Rosas,00-0032870
2018,20181112001711,NYG,0,SF,2,113,1913,1,4,1,2,20,3,-3,A.Rosas,00-0032870
2018,20181209121596,DAL,1,PHI,27,113,1913,0,4,0,22,45,3,3,B.Maher,00-0030332
2010,20101017023871,NE,1,BAL,6,114,114,1,4,0,3,24,2,-3,S.Gostkowski,00-0024333
2010,20101031044343,DET,1,WAS,14,114,114,1,4,0,4,32,3,3,J.Hanson,00-0006800
2012,20121021043555,GB,0,STL,30,114,114,1,4,0,12,48,2,14,M.Crosby,00-0025580
2013,20131215073968,NO,0,STL,8,114,114,0,4,0,4,26,1,-11,G.Hartley,00-0025824
2015,20151004113805,DEN,1,MIN,21,114,114,1,4,0,6,39,2,0,B.McManus,00-0029822
2016,20160918104012,DEN,1,IND,17,114,114,1,4,0,1,35,2,2,B.McManus,00-0029822
2016,20161120023743,DAL,1,BAL,3,114,114,1,4,0,1,21,3,7,D.Bailey,00-0028660
2017,20171123023913,WAS,1,NYG,15,114,114,1,4,0,6,33,2,8,N.Rose,00-0032584
2018,20180930045389,HOU,0,IND,11,114,114,1,4,0,10,29,1,-4,K.Fairbairn,00-0032726
2009,20090920001810,CAR,0,ATL,32,114,1914,1,4,0,10,50,2,-4,J.Kasay,00-0009028
2012,20120916031545,IND,1,MIN,8,114,1914,1,4,0,1,26,2,1,A.Vinatieri,00-0016919
2012,20121230081897,CHI,0,DET,22,114,1914,1,4,0,9,40,1,14,O.Mare,00-0010373
2011,20111127013773,CLE,0,CIN,37,115,115,0,4,0,10,55,3,0,P.Dawson,00-0004091
2013,20130915084075,PHI,1,SD,14,115,115,1,4,0,10,32,3,-3,A.Henery,00-0028058
2013,20130929043951,IND,0,JAC,10,115,115,1,4,0,6,28,3,30,A.Vinatieri,00-0016919
2016,20160925064274,WAS,0,NYG,19,115,115,1,4,0,5,37,1,-1,D.Hopkins,00-0030098
2018,20180930084046,ARI,1,SEA,27,115,115,0,4,0,6,45,3,0,P.Dawson,00-0004091
2011,20111002041845,PHI,1,SF,14,115,1915,1,4,0,10,32,2,7,A.Henery,00-0028058
2011,20111016081739,BAL,1,HOU,25,115,1915,1,4,0,11,43,2,0,B.Cundiff,00-0020972
2011,20111106041752,SF,0,WAS,16,115,1915,1,4,0,6,34,2,3,D.Akers,00-0000108
2011,20111113111966,SEA,1,BAL,22,115,1915,1,4,0,1,39,2,6,S.Hauschka,00-0025944
2012,20120923061793,NYJ,0,MIA,15,115,1915,1,4,0,4,33,3,-10,N.Folk,00-0025565
2012,20121230061760,PHI,0,NYG,10,115,1915,0,4,0,9,28,3,-21,A.Henery,00-0028058
2014,20141005001812,CHI,0,CAR,17,115,1915,0,4,0,3,35,3,15,R.Gould,00-0023252
2014,20141026101835,OAK,0,CLE,27,115,1915,1,4,0,5,46,2,-9,S.Janikowski,00-0019646
2015,20150921001747,NYJ,0,IND,17,115,1915,1,4,0,8,35,2,7,N.Folk,00-0025565
2016,20161009111870,NYG,0,GB,23,115,1915,1,4,0,6,41,3,-11,J.Brown,00-0021940
2016,20161204091830,WAS,0,ARI,1,115,1915,1,4,1,1,20,3,-4,D.Hopkins,00-0030098
2016,20161218031788,TB,0,DAL,16,115,1915,1,4,1,16,34,1,-14,R.Aguayo,00-0033102
2017,20170924041649,DET,1,ATL,22,115,1915,1,4,0,2,40,3,-14,M.Prater,00-0023853
2009,20091129113442,BAL,1,PIT,6,116,116,1,4,1,6,24,1,-3,B.Cundiff,00-0020972
2009,20091206083855,WAS,1,NO,4,116,116,0,4,1,4,23,3,8,S.Suisham,00-0023001
2010,20100912123906,WAS,1,DAL,31,116,116,1,4,0,7,49,1,2,G.Gano,00-0026858
2015,20150920084129,TB,0,NO,12,116,116,1,4,0,7,30,2,4,K.Brindza,00-0031656
2011,20110918091626,PIT,1,SEA,2,116,1916,1,4,1,2,20,0,14,S.Suisham,00-0023001
2011,20110925111928,GB,0,CHI,19,116,1916,1,4,0,14,37,1,7,M.Crosby,00-0025580
2012,20121007041871,MIN,1,TEN,18,116,1916,1,4,0,5,36,3,10,B.Walsh,00-0029576
2012,20121118021815,ATL,1,ARI,10,116,1916,1,4,1,10,28,3,-4,M.Bryant,00-0020578
2013,20131110001589,SEA,0,ATL,26,116,1916,1,4,0,7,44,2,10,S.Hauschka,00-0025944
2014,20141026121912,GB,0,NO,9,116,1916,1,4,0,6,27,1,0,M.Crosby,00-0025580
2014,20141102051588,MIA,1,SD,7,116,1916,1,4,1,7,25,2,17,C.Sturgis,00-0030390
2015,20151101072141,SF,0,STL,7,116,1916,1,4,1,7,26,3,-10,P.Dawson,00-0004091
2015,20151214001835,MIA,1,NYG,18,116,1916,1,4,0,3,36,3,4,A.Franks,00-0031718
2017,20171015062001,WAS,1,SF,30,116,1916,1,4,0,14,48,2,14,D.Hopkins,00-0030098
2017,20171109001970,SEA,0,ARI,15,116,1916,1,4,0,6,33,2,2,B.Walsh,00-0029576
2018,20180909111870,SEA,0,DEN,28,116,1916,0,4,0,6,46,2,-7,S.Janikowski,00-0019646
2017,20170917064431,PIT,1,MIN,25,117,117,1,4,0,5,43,0,14,C.Boswell,00-0031136
2012,20121223031613,CIN,0,PIT,23,117,1917,1,4,0,9,41,2,6,J.Brown,00-0021940
2018,20180923111704,CHI,0,ARI,2,117,1917,1,4,1,2,20,2,-14,C.Parkey,00-0030850
2010,20101114114448,NE,0,PIT,18,118,118,1,4,0,3,36,3,10,S.Graham,00-0019536
2014,20140914004138,BUF,1,MIA,20,118,118,1,4,0,3,38,3,16,D.Carpenter,00-0026003
2012,20121118061921,NE,1,IND,13,118,1918,1,4,0,7,31,3,2,S.Gostkowski,00-0024333
2014,20140928031912,IND,1,TEN,12,118,1918,1,4,0,4,30,2,14,A.Vinatieri,00-0016919
2010,20101031062109,GB,0,NYJ,27,119,1919,0,4,0,14,45,2,3,M.Crosby,00-0025580
2013,20131222051769,IND,0,KC,27,119,1919,1,4,0,3,45,3,3,A.Vinatieri,00-0016919
2014,20141005051945,TB,0,NO,37,119,1919,1,4,0,14,55,3,-13,P.Murray,00-0030626
2009,20090920023920,CIN,0,GB,23,120,120,1,4,0,4,40,2,8,S.Graham,00-0019536
2009,20090920094618,BUF,1,TB,2,120,120,1,4,0,1,20,3,9,R.Lindell,00-0019310
2009,20091018034182,MIN,1,BAL,14,120,120,1,4,0,6,31,2,-1,R.Longwell,00-0010072
2009,20091025073861,BUF,0,CAR,4,120,120,1,4,1,4,22,2,8,R.Lindell,00-0019310
2009,20091115043888,CIN,0,PIT,25,120,120,1,4,0,5,43,1,3,S.Graham,00-0019536
2009,20091207004134,GB,1,BAL,14,120,120,1,4,0,2,32,2,10,M.Crosby,00-0025580
2009,20091213123603,SD,0,DAL,16,120,120,1,4,0,11,34,1,7,N.Kaeding,00-0022737
2010,20101010053924,CHI,0,CAR,25,120,120,1,4,0,12,43,0,14,R.Gould,00-0023252
2010,20101025004297,NYG,0,DAL,8,120,120,1,4,0,1,26,1,11,L.Tynes,00-0019778
2011,20110102093712,MIN,0,DET,30,120,120,1,4,0,5,48,1,-11,R.Longwell,00-0010072
2011,20110911003600,BAL,1,PIT,12,120,120,1,4,1,12,30,2,25,B.Cundiff,00-0020972
2011,20111010003737,DET,1,CHI,13,120,120,1,4,1,13,31,3,8,J.Hanson,00-0006800
2011,20111016083901,BAL,1,HOU,22,120,120,1,4,0,6,40,2,12,B.Cundiff,00-0020972
2011,20111023043966,CAR,1,WAS,22,120,120,1,4,0,7,40,1,10,O.Mare,00-0010373
2011,20111023054141,CHI,0,TB,7,120,120,1,4,1,7,25,3,3,R.Gould,00-0023252
2011,20111030093968,SF,1,CLE,8,120,120,1,4,0,4,26,2,7,D.Akers,00-0000108
2011,20111106084260,CIN,0,TEN,17,120,120,1,4,0,7,36,2,4,M.Nugent,00-0023482
2011,20111113053705,DEN,0,KC,23,120,120,0,4,0,15,41,2,10,M.Prater,00-0023853
2011,20111222003736,HOU,0,IND,13,120,120,1,4,0,2,31,3,1,N.Rackers,00-0019676
2012,20120909053480,STL,0,DET,28,120,120,1,4,0,9,46,2,-1,G.Zuerlein,00-0029621
2012,20120930004754,NE,0,BUF,12,120,120,1,4,0,3,30,3,21,S.Gostkowski,00-0024333
2012,20120930024000,SD,0,KC,27,120,120,1,4,0,1,45,2,13,N.Novak,00-0023096
2012,20121014093921,NYG,0,SF,14,120,120,1,4,1,14,32,1,20,L.Tynes,00-0019778
2012,20121118053709,NYJ,0,STL,26,120,120,0,4,0,13,44,3,14,N.Folk,00-0025565
2012,20121216134888,SF,0,NE,10,120,120,1,4,0,8,28,1,7,D.Akers,00-0000108
2012,20121223114327,DEN,1,CLE,23,120,120,1,4,0,5,41,3,19,M.Prater,00-0023853
2012,20121223124157,CHI,0,ARI,2,120,120,1,4,1,2,20,3,20,O.Mare,00-0010373
2013,20131006033956,IND,1,SEA,31,120,120,1,4,0,6,49,3,2,A.Vinatieri,00-0016919
2013,20131014003581,SD,1,IND,33,120,120,1,4,0,1,50,0,7,N.Novak,00-0023096
2013,20131020004039,TB,0,ATL,17,120,120,1,4,0,6,35,0,-10,R.Lindell,00-0019310
2013,20131128014043,DAL,1,OAK,1,120,120,1,4,1,1,19,3,8,D.Bailey,00-0028660
2014,20140907074688,PHI,1,JAC,9,120,120,1,4,0,6,28,2,7,C.Parkey,00-0030850
2014,20140907033596,HOU,1,WAS,24,120,120,1,4,0,17,42,1,7,R.Bullock,00-0029421
2014,20141019054052,IND,1,CIN,32,120,120,1,4,0,3,50,2,24,A.Vinatieri,00-0016919
2014,20141026094886,PHI,0,ARI,2,120,120,1,4,0,1,20,3,0,C.Parkey,00-0030850
2014,20141123033986,CIN,0,HOU,31,120,120,1,4,0,16,49,1,7,M.Nugent,00-0023482
2014,20141201003621,MIA,0,NYJ,8,120,120,1,4,0,4,26,1,0,C.Sturgis,00-0030390
2014,20141221043927,ATL,0,NO,13,120,120,1,4,0,10,32,3,6,M.Bryant,00-0020578
2014,20141221104208,OAK,1,BUF,29,120,120,0,4,0,13,48,1,9,S.Janikowski,00-0019646
2015,20150920133912,GB,1,SEA,3,120,120,1,4,1,3,21,1,7,M.Crosby,00-0025580
2015,20150927053158,PIT,0,STL,23,120,120,1,4,0,2,41,3,3,J.Scobee,00-0022874
2015,20151108034221,TEN,0,NO,37,120,120,0,4,0,15,55,2,0,R.Succop,00-0026968
2015,20151126013788,CAR,0,DAL,25,120,120,0,4,0,10,43,0,17,G.Gano,00-0026858
2015,20151219003825,DAL,1,NYJ,32,120,120,1,4,0,5,50,3,-3,D.Bailey,00-0028660
2015,20151220043948,HOU,0,IND,14,120,120,1,4,0,3,32,1,3,N.Novak,00-0023096
2016,20160103014098,MIA,1,NE,1,120,120,1,4,1,1,19,3,7,A.Franks,00-0031718
2016,20161024003898,DEN,1,HOU,14,120,120,1,4,0,4,32,1,15,B.McManus,00-0029822
2016,20161030063942,NO,1,SEA,23,120,120,1,4,0,21,41,3,3,W.Lutz,00-0032569
2016,20161113054043,PHI,1,ATL,31,120,120,1,4,0,2,48,2,6,C.Sturgis,00-0030390
2016,20161128003702,GB,0,PHI,14,120,120,1,4,0,10,32,1,11,M.Crosby,00-0025580
2016,20161224014015,ATL,0,CAR,32,120,120,1,4,0,7,50,1,14,M.Bryant,00-0020578
2017,20170910123591,DAL,1,NYG,18,120,120,1,4,0,11,36,3,13,D.Bailey,00-0028660
2017,20171001044102,LA,0,DAL,15,120,120,1,4,0,5,33,2,2,G.Zuerlein,00-0029621
2017,20171203113980,LA,0,ARI,23,120,120,1,4,0,7,41,2,12,G.Zuerlein,00-0029621
2017,20171224034111,KC,1,MIA,28,120,120,0,4,0,7,46,1,16,H.Butker,00-0033303
2018,20180923094045,WAS,1,GB,17,120,120,1,4,0,9,35,2,11,D.Hopkins,00-0030098
2018,20180923133625,DET,1,NE,12,120,120,1,4,0,9,30,3,13,M.Prater,00-0023853
2018,20180930033781,GB,1,BUF,34,120,120,1,4,0,16,52,3,19,M.Crosby,00-0025580
2018,20180930124207,BAL,0,PIT,13,120,120,1,4,0,7,31,2,9,J.Tucker,00-0029597
2018,20181014044280,CHI,0,MIA,35,120,120,0,4,0,4,53,1,0,C.Parkey,00-0030850
2018,20181021063273,DET,0,MIA,31,120,120,1,4,0,7,50,3,8,M.Prater,00-0023853
2018,20181022003934,ATL,1,NYG,38,120,120,1,4,0,3,56,2,8,G.Tavecchio,00-0028907
2009,20091018011773,GB,1,DET,10,120,1920,1,4,0,4,28,3,17,M.Crosby,00-0025580
2009,20091101071782,MIA,0,NYJ,30,120,1920,1,4,0,8,48,3,-3,D.Carpenter,00-0026003
2009,20091129081451,ARI,0,TEN,23,120,1920,1,4,0,6,41,3,-6,N.Rackers,00-0019676
2009,20091206101821,MIN,0,ARI,6,120,1920,1,4,0,5,25,3,-7,R.Longwell,00-0010072
2010,20100919131603,JAC,0,SD,30,120,1920,1,4,0,8,48,3,-11,J.Scobee,00-0022874
2010,20100926091669,KC,1,SF,20,120,1920,0,4,0,7,38,2,4,R.Succop,00-0026968
2010,20101226101690,OAK,1,IND,20,120,1920,1,4,0,2,38,2,0,S.Janikowski,00-0019646
2011,20110925131848,TB,1,ATL,8,120,1920,1,4,1,8,26,2,7,C.Barth,00-0026138
2011,20111016111933,MIN,0,CHI,20,120,1920,0,4,0,8,38,2,-20,R.Longwell,00-0010072
2011,20111225001535,CHI,0,GB,17,120,1920,1,4,0,8,35,2,-7,R.Gould,00-0023252
2012,20120909021774,NYJ,1,BUF,7,120,1920,1,4,0,1,25,0,13,N.Folk,00-0025565
2012,20120916081632,SEA,1,DAL,7,120,1920,1,4,0,5,25,3,2,S.Hauschka,00-0025944
2012,20120930111750,TB,1,WAS,39,120,1920,1,4,0,7,57,3,-18,C.Barth,00-0026138
2012,20121021051994,HOU,1,BAL,14,120,1920,1,4,0,1,33,2,19,S.Graham,00-0019536
2012,20121028081545,PIT,1,WAS,9,120,1920,1,4,0,4,27,2,11,S.Suisham,00-0023001
2012,20121111001656,DEN,0,CAR,25,120,1920,0,4,0,1,43,3,9,M.Prater,00-0023853
2012,20121209111833,NO,0,NYG,7,120,1920,1,4,0,2,25,2,-5,G.Hartley,00-0025824
2013,20130929051784,KC,1,NYG,33,120,1920,1,4,0,2,51,3,0,R.Succop,00-0026968
2013,20131124001708,BAL,1,NYJ,15,120,1920,1,4,0,3,33,2,3,J.Tucker,00-0029597
2013,20131222041613,TEN,0,JAC,34,120,1920,1,4,0,13,52,2,-4,R.Bironas,00-0020962
2014,20140908001880,DET,1,NYG,24,120,1920,0,4,0,11,43,2,7,N.Freese,00-0031093
2014,20141019071496,STL,1,SEA,34,120,1920,0,4,0,3,52,2,17,G.Zuerlein,00-0029621
2016,20160103011677,NE,0,MIA,28,120,1920,0,4,0,14,46,3,0,S.Gostkowski,00-0024333
2016,20160103031672,CLE,1,PIT,21,120,1920,1,4,0,20,39,3,-4,T.Coons,00-0031112
2016,20160925051600,MIA,1,CLE,19,120,1920,1,4,0,12,37,2,-2,A.Franks,00-0031718
2016,20161016121662,HOU,1,IND,9,120,1920,1,4,0,4,27,3,-13,N.Novak,00-0023096
2016,20161020001720,CHI,0,GB,21,120,1920,1,4,0,4,39,3,-3,C.Barth,00-0026138
2016,20161204021691,SF,0,CHI,10,120,1920,1,4,0,9,28,3,3,P.Dawson,00-0004091
2017,20170917121833,SF,0,SEA,22,120,1920,1,4,0,10,40,2,-6,R.Gould,00-0023252
2017,20171022041557,JAX,0,IND,15,120,1920,1,4,0,11,33,2,17,J.Lambo,00-0032087
2017,20171022081588,PIT,1,CIN,4,120,1920,1,4,1,4,22,3,0,C.Boswell,00-0031136
2017,20171123011471,LAC,0,DAL,4,120,1920,1,4,1,4,22,2,0,N.Novak,00-0023096
2017,20171223001541,BAL,1,IND,21,120,1920,1,4,0,9,39,2,3,J.Tucker,00-0029597
2017,20171224041676,NE,1,BUF,22,120,1920,1,4,0,1,40,2,1,S.Gostkowski,00-0024333
2018,20180916031787,CLE,0,NO,21,120,1920,1,4,0,10,39,3,0,Z.Gonzalez,00-0033862
2018,20181007051740,KC,1,JAX,24,120,1920,1,4,1,24,42,3,10,H.Butker,00-0033303
2018,20181007111897,SEA,1,LA,34,120,1920,1,4,0,6,52,1,-3,S.Janikowski,00-0019646
